user_id,chapter_mid,chgrade
8572235,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,41
8572235,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,10
8572235,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,18
8572235,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
8572235,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,45
8574817,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
8582796,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
8582796,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
8585236,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
8585236,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
8671271,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,22
8671271,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
8671271,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
8696825,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,5
8696825,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
8719414,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
8728945,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
8742808,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,3
8742808,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
8756599,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14
8756599,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
8756599,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
8756599,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,58
8756599,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
8756599,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,14
8756599,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
8756599,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
8839753,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,20
8839753,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,2
8861139,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,51
8861139,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,19
8861139,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
8861139,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
8861139,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
8861139,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,54
8861139,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
8861139,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
8864449,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0
8941450,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
8950088,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
8951467,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
8961955,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,12
8961955,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3.666666666666667
8967456,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
8967456,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,10
8967456,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13
8967456,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
8967456,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,13
8967456,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,13
8967456,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
8967456,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,6
8995836,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
8995836,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13.625
8995836,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2.25
8995836,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
8995836,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
8995836,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,56
8995836,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,64
8995836,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,19
9025433,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3
9025433,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
9064581,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
9064581,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
9095214,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
9154770,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,6
9154770,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
9154770,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,29
9154770,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,7
9154770,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,12
9154770,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,19
9154770,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,24
9154770,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
9196465,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
9196465,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,9
9208868,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
9208868,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
9211004,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,1
9211004,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
9211004,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,29
9211004,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
9218866,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
9218866,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,10.75
9225540,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
9225540,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
9226245,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,9
9226245,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
9237999,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
9237999,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
9242180,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
9252692,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
9259343,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
9259343,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
9309032,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
9309032,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
9309032,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,14
9309032,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
9309032,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
9316096,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
9316096,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
9316096,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
9316096,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
9316096,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,51
9316096,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,53
9316096,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
9316096,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
9318928,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
9328522,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,2
9328522,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,10
9328522,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
9356083,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
9367875,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,2
9367875,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,1
9374990,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,53
9374990,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15
9374990,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
9374990,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,50
9374990,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
9374990,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
9374990,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
9374990,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
9384635,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
9409456,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,4
9409456,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
9446229,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
9458447,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16.285714285714285
9458447,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,3
9458447,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
9507452,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,4
9521100,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
9521100,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,32
9521100,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
9542750,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
9542750,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
9546499,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
9548288,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
9609982,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
9622447,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
9645375,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
9645375,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
9645375,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,13
9671279,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
9731318,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
9733392,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
9733392,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,12
9733392,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,17
9745233,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
9745233,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
9745233,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,51
9745233,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
9745233,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4.25
9745233,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,39
9745233,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
9745233,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
9798147,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3
9798147,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
9801156,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
9827876,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
9832752,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
9832883,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,2
9860517,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
9860517,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,13
9869874,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
9869874,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
9925538,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
9925538,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,7
9925538,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4.916666666666667
9950794,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3
9950794,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,21
9950794,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0.25
9979544,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
9979544,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
10002064,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
10015049,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
10015049,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
10017973,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
10017973,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10017973,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,47
10017973,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
10017973,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,47
10017973,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
10017973,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,11
10017973,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
10021542,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,43
10021542,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
10021542,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
10021542,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
10021542,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,60
10021542,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
10021542,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10021542,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
10028104,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,52
10028104,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
10028104,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,57
10028104,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
10028104,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
10028104,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
10028104,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,46
10028104,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
10032655,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
10129349,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,0
10142910,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
10142910,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,12
10152888,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
10196831,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
10196831,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
10196831,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
10196831,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
10196831,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,57
10196831,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
10196831,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,53
10196831,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
10198504,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
10198504,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10198504,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
10198504,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
10198504,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,59
10198504,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
10198504,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
10198504,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,19
10235475,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
10235475,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,51
10235475,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,12
10235475,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14
10235475,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10235475,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,48
10235475,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
10235475,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
10239936,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
10264279,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.75
10264279,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10264279,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,52
10264279,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,16
10264279,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,22
10264279,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,61
10264279,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,44
10264279,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
10269472,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
10269472,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,6
10269472,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,13
10328337,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,15.142857142857142
10350938,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0.0833333333333333
10350938,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,7
10350938,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,2
10350938,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,5
10353819,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10353819,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
10377808,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
10380223,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,61
10380223,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
10380223,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
10380223,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
10380223,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
10380223,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
10380223,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
10380223,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
10386501,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
10386501,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,11
10386501,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,41.833333333333329
10386501,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,7.375
10396721,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
10427955,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,5
10427955,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,20
10427955,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
10448503,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10448503,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15
10448503,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,47
10448503,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
10448503,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,6
10448503,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,54
10448503,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
10462359,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10462359,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,10
10469241,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
10470832,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
10470832,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,6
10473717,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,3
10473717,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,6
10474648,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,14
10474648,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,38.833333333333329
10474648,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,15.625
10474648,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,19
10474648,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,16
10474648,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,34
10474648,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,28
10488266,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
10571574,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4.583333333333333
10571574,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,1
10588601,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,5
10588601,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
10646480,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
10687503,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,21
10687503,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,54
10687503,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
10687503,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
10687503,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,62
10687503,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,16
10687503,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
10687503,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,4
10809453,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
10825511,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
10836287,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,21
10836287,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,21
10836287,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,6
10844986,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,17
10844986,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
10844986,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
10844986,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,52
10844986,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10844986,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
10844986,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,45
10844986,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,14
10856137,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,38
10856137,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,46
10856137,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
10856137,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,20
10856137,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,15
10856137,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,14
10856137,VJx/VJx_2/chapter/a3b18702fd42405683755a8acf297f68,13
10865326,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10865326,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,7
10878156,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
10913900,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,21
10913900,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,18
10913900,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10917442,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,0
10933229,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
10940402,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
10943887,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,2
10943887,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,8
10962153,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,1
10999909,VJx/VJx_2/chapter/8127b369f5fc492c816df7b6820c09b0,3
11046013,VJx/VJx_2/chapter/4889770a84854d7cacd2f6d12a5b9dc2,42
11046013,VJx/VJx_2/chapter/112195c11137448797b598c81511e347,23
11046013,VJx/VJx_2/chapter/d5c187202382439b9a6ac24e8aea59fa,18
11046013,VJx/VJx_2/chapter/5f575fa2743a484ca329c0f08dee219c,55
11046013,VJx/VJx_2/chapter/2fcada225e474efa993e244e5383848d,59
11046013,VJx/VJx_2/chapter/6467e15783a04a0888b68ce1dd4d45bf,5
