user_id,seq_id,group_grade,max_seq_grade,seq_grade,chapter_id
176901,8-1,0.01,0.01,1.0,8
176901,8-2,0.04,0.04,1.0,8
176901,9-0,0.01,0.01,1.0,9
176901,9-1,0.01,0.01,1.0,9
176905,1-0,0.0,0.0,,1
176905,1-2,0.0,0.0,,1
176905,1-3,0.01,0.02,0.5,1
176905,1-5,0.04,0.04,1.0,1
176905,2-0,0.005,0.005,1.0,2
176905,2-1,0.005,0.005,1.0,2
176905,2-3,0.005,0.005,1.0,2
176905,2-4,0.005,0.005,1.0,2
176905,2-6,0.0266666666667,0.04,0.666666666667,2
176905,3-1,0.00666666666667,0.00666666666667,1.0,3
176905,3-4,0.00666666666667,0.00666666666667,1.0,3
176905,3-5,0.00666666666667,0.00666666666667,1.0,3
176905,3-6,0.04,0.04,1.0,3
176905,4-0,0.005,0.005,1.0,4
176905,4-2,0.0,0.005,0.0,4
176905,4-4,0.0,0.005,0.0,4
176905,4-5,0.005,0.005,1.0,4
177135,1-0,0.0,0.0,,1
177135,1-2,0.0,0.0,,1
177135,1-3,0.0,0.02,0.0,1
177135,10-0,0.01,0.01,1.0,10
177135,10-1,0.01,0.01,1.0,10
177135,11-1,0.0766666666667,0.14,0.547619047619,11
177135,11-2,0.06,0.06,1.0,11
177135,12-1,0.274,0.4,0.685,12
177135,2-0,0.005,0.005,1.0,2
177135,2-1,0.005,0.005,1.0,2
177135,2-3,0.005,0.005,1.0,2
177135,2-4,0.0,0.005,0.0,2
177135,2-6,0.04,0.04,1.0,2
177135,3-1,0.00666666666667,0.00666666666667,1.0,3
177135,3-4,0.00666666666667,0.00666666666667,1.0,3
177135,3-5,0.00666666666667,0.00666666666667,1.0,3
177135,3-6,0.0,0.04,0.0,3
177135,4-0,0.005,0.005,1.0,4
177135,4-2,0.005,0.005,1.0,4
177135,4-4,0.005,0.005,1.0,4
177135,4-5,0.005,0.005,1.0,4
177135,5-0,0.00666666666667,0.00666666666667,1.0,5
177135,5-1,0.00666666666667,0.00666666666667,1.0,5
177135,5-2,0.00666666666667,0.00666666666667,1.0,5
177135,6-0,0.00666666666667,0.00666666666667,1.0,6
177135,6-1,0.00666666666667,0.00666666666667,1.0,6
177135,6-2,0.00666666666667,0.00666666666667,1.0,6
177135,7-1,0.01,0.01,1.0,7
177135,7-2,0.01,0.01,1.0,7
177135,7-4,0.04,0.04,1.0,7
177135,8-0,0.005,0.01,0.5,8
177135,8-2,0.04,0.04,1.0,8
177135,9-0,0.01,0.01,1.0,9
177135,9-1,0.01,0.01,1.0,9
177566,1-0,0.0,0.0,,1
177566,1-2,0.0,0.0,,1
177566,1-3,0.02,0.02,1.0,1
177566,1-5,0.04,0.04,1.0,1
177566,2-0,0.005,0.005,1.0,2
177566,2-1,0.005,0.005,1.0,2
177566,2-3,0.005,0.005,1.0,2
177704,1-3,0.01,0.02,0.5,1
177704,1-5,0.04,0.04,1.0,1
177704,2-1,0.005,0.005,1.0,2
177704,2-3,0.005,0.005,1.0,2
177704,2-4,0.005,0.005,1.0,2
178859,1-0,0.0,0.0,,1
178859,1-2,0.0,0.0,,1
178859,1-3,0.0,0.02,0.0,1
178859,1-5,0.04,0.04,1.0,1
178859,2-0,0.005,0.005,1.0,2
178859,2-1,0.005,0.005,1.0,2
178859,2-3,0.005,0.005,1.0,2
178859,2-4,0.0,0.005,0.0,2
179035,1-3,0.01,0.02,0.5,1
179035,1-5,0.04,0.04,1.0,1
179035,2-0,0.003,0.005,0.6,2
179035,2-1,0.005,0.005,1.0,2
179487,1-0,0.0,0.0,,1
179487,1-2,0.0,0.0,,1
179487,1-3,0.02,0.02,1.0,1
179487,1-5,0.04,0.04,1.0,1
179487,12-1,0.284,0.4,0.71,12
179487,2-1,0.005,0.005,1.0,2
179487,2-3,0.005,0.005,1.0,2
179487,2-4,0.005,0.005,1.0,2
179487,3-1,0.00666666666667,0.00666666666667,1.0,3
179487,3-4,0.00666666666667,0.00666666666667,1.0,3
179487,3-5,0.00666666666667,0.00666666666667,1.0,3
179487,3-6,0.04,0.04,1.0,3
179487,4-0,0.005,0.005,1.0,4
179487,4-2,0.005,0.005,1.0,4
179487,4-4,0.005,0.005,1.0,4
179487,4-5,0.005,0.005,1.0,4
179487,5-0,0.00666666666667,0.00666666666667,1.0,5
179487,5-1,0.00666666666667,0.00666666666667,1.0,5
179487,5-2,0.00666666666667,0.00666666666667,1.0,5
179487,5-4,0.04,0.04,1.0,5
179487,6-0,0.00666666666667,0.00666666666667,1.0,6
179487,6-1,0.00666666666667,0.00666666666667,1.0,6
179487,6-2,0.0,0.00666666666667,0.0,6
179487,7-1,0.01,0.01,1.0,7
179487,7-2,0.01,0.01,1.0,7
179487,7-4,0.02,0.04,0.5,7
179487,8-0,0.005,0.01,0.5,8
179487,8-1,0.01,0.01,1.0,8
179487,8-2,0.012,0.04,0.3,8
179487,9-0,0.01,0.01,1.0,9
180191,1-2,0.0,0.0,,1
180191,2-0,0.005,0.005,1.0,2
181463,1-0,0.0,0.0,,1
181463,1-2,0.0,0.0,,1
181463,1-3,0.02,0.02,1.0,1
181463,2-0,0.005,0.005,1.0,2
181463,2-1,0.005,0.005,1.0,2
181463,2-3,0.005,0.005,1.0,2
181463,2-4,0.005,0.005,1.0,2
182057,1-2,0.0,0.0,,1
182057,3-1,0.00666666666667,0.00666666666667,1.0,3
182057,3-4,0.00666666666667,0.00666666666667,1.0,3
182150,1-0,0.0,0.0,,1
182150,1-2,0.0,0.0,,1
182150,1-3,0.01,0.02,0.5,1
182150,1-5,0.04,0.04,1.0,1
182150,2-0,0.005,0.005,1.0,2
182150,2-1,0.005,0.005,1.0,2
182150,2-3,0.005,0.005,1.0,2
182150,2-4,0.005,0.005,1.0,2
182150,2-6,0.04,0.04,1.0,2
182150,3-1,0.00666666666667,0.00666666666667,1.0,3
182150,3-4,0.00666666666667,0.00666666666667,1.0,3
182150,3-5,0.0,0.00666666666667,0.0,3
182150,4-0,0.0,0.005,0.0,4
182150,4-2,0.005,0.005,1.0,4
182150,4-4,0.005,0.005,1.0,4
182150,4-5,0.005,0.005,1.0,4
182150,5-0,0.00666666666667,0.00666666666667,1.0,5
182150,5-1,0.00666666666667,0.00666666666667,1.0,5
182150,5-2,0.00666666666667,0.00666666666667,1.0,5
182150,6-0,0.00666666666667,0.00666666666667,1.0,6
182150,6-1,0.00666666666667,0.00666666666667,1.0,6
182150,6-2,0.00666666666667,0.00666666666667,1.0,6
182286,1-3,0.01,0.02,0.5,1
182286,1-5,0.04,0.04,1.0,1
182286,2-0,0.005,0.005,1.0,2
182286,2-1,0.005,0.005,1.0,2
182286,2-3,0.005,0.005,1.0,2
182286,2-4,0.0,0.005,0.0,2
182286,2-6,0.0133333333333,0.04,0.333333333333,2
182286,3-1,0.00666666666667,0.00666666666667,1.0,3
182286,3-4,0.00666666666667,0.00666666666667,1.0,3
182286,3-5,0.00333333333333,0.00666666666667,0.5,3
182286,3-6,0.04,0.04,1.0,3
183507,1-0,0.0,0.0,,1
183507,1-2,0.0,0.0,,1
183507,1-5,0.04,0.04,1.0,1
183507,2-0,0.003,0.005,0.6,2
183507,2-1,0.0,0.005,0.0,2
183507,2-3,0.005,0.005,1.0,2
183507,2-4,0.005,0.005,1.0,2
183507,2-6,0.0266666666667,0.04,0.666666666667,2
184006,1-0,0.0,0.0,,1
184006,1-2,0.0,0.0,,1
184006,1-3,0.01,0.02,0.5,1
184006,1-5,0.04,0.04,1.0,1
184006,2-0,0.001,0.005,0.2,2
184006,2-1,0.005,0.005,1.0,2
184006,2-3,0.005,0.005,1.0,2
184006,2-4,0.0,0.005,0.0,2
184006,2-6,0.04,0.04,1.0,2
184006,3-1,0.00666666666667,0.00666666666667,1.0,3
184006,3-4,0.00666666666667,0.00666666666667,1.0,3
184006,4-0,0.0,0.005,0.0,4
184006,4-2,0.0,0.005,0.0,4
184006,4-4,0.0,0.005,0.0,4
184006,4-5,0.0,0.005,0.0,4
184006,5-1,0.00666666666667,0.00666666666667,1.0,5
184006,6-0,0.00666666666667,0.00666666666667,1.0,6
184006,6-1,0.00333333333333,0.00666666666667,0.5,6
184006,6-2,0.00666666666667,0.00666666666667,1.0,6
184006,7-1,0.00333333333333,0.01,0.333333333333,7
185091,1-0,0.0,0.0,,1
185091,1-2,0.0,0.0,,1
185091,1-3,0.01,0.02,0.5,1
185091,1-5,0.04,0.04,1.0,1
185091,2-0,0.005,0.005,1.0,2
185091,2-1,0.005,0.005,1.0,2
185091,2-3,0.005,0.005,1.0,2
185091,2-4,0.0,0.005,0.0,2
185091,2-6,0.04,0.04,1.0,2
185091,3-1,0.00666666666667,0.00666666666667,1.0,3
185091,3-4,0.00666666666667,0.00666666666667,1.0,3
186172,1-0,0.0,0.0,,1
186172,1-2,0.0,0.0,,1
186172,1-3,0.01,0.02,0.5,1
186172,1-5,0.04,0.04,1.0,1
186172,2-0,0.001,0.005,0.2,2
186819,10-0,0.01,0.01,1.0,10
186819,12-1,0.0,0.4,0.0,12
187270,1-0,0.0,0.0,,1
187270,1-2,0.0,0.0,,1
187270,1-3,0.02,0.02,1.0,1
187270,1-5,0.04,0.04,1.0,1
187270,2-0,0.005,0.005,1.0,2
187270,2-1,0.005,0.005,1.0,2
187270,2-3,0.005,0.005,1.0,2
187270,2-4,0.005,0.005,1.0,2
187270,2-6,0.04,0.04,1.0,2
187270,3-1,0.00666666666667,0.00666666666667,1.0,3
187270,3-4,0.00666666666667,0.00666666666667,1.0,3
187270,3-5,0.00666666666667,0.00666666666667,1.0,3
187270,4-0,0.005,0.005,1.0,4
187270,4-2,0.0,0.005,0.0,4
187270,4-4,0.0,0.005,0.0,4
187703,1-0,0.0,0.0,,1
187703,1-2,0.0,0.0,,1
187703,1-3,0.02,0.02,1.0,1
187703,1-5,0.04,0.04,1.0,1
187703,12-1,0.024,0.4,0.06,12
187703,2-0,0.005,0.005,1.0,2
187703,2-1,0.005,0.005,1.0,2
187703,2-3,0.005,0.005,1.0,2
187703,2-4,0.005,0.005,1.0,2
187703,2-6,0.04,0.04,1.0,2
187703,3-1,0.0,0.00666666666667,0.0,3
187703,3-4,0.0,0.00666666666667,0.0,3
187703,3-5,0.00666666666667,0.00666666666667,1.0,3
187703,3-6,0.0371428571429,0.04,0.928571428571,3
187703,4-0,0.005,0.005,1.0,4
187703,4-2,0.0,0.005,0.0,4
187703,4-4,0.005,0.005,1.0,4
187703,4-5,0.005,0.005,1.0,4
187703,5-0,0.00666666666667,0.00666666666667,1.0,5
187703,5-1,0.00666666666667,0.00666666666667,1.0,5
187703,5-2,0.00666666666667,0.00666666666667,1.0,5
187703,7-1,0.00333333333333,0.01,0.333333333333,7
187703,7-4,0.0,0.04,0.0,7
187703,8-0,0.01,0.01,1.0,8
187703,8-1,0.00875,0.01,0.875,8
187703,8-2,0.0,0.04,0.0,8
187951,1-2,0.0,0.0,,1
187951,1-3,0.01,0.02,0.5,1
187951,1-5,0.04,0.04,1.0,1
187951,2-0,0.005,0.005,1.0,2
187951,2-1,0.005,0.005,1.0,2
187951,2-3,0.005,0.005,1.0,2
187951,2-4,0.005,0.005,1.0,2
188778,1-0,0.0,0.0,,1
188778,1-2,0.0,0.0,,1
188778,1-3,0.02,0.02,1.0,1
188778,1-5,0.04,0.04,1.0,1
188778,10-0,0.01,0.01,1.0,10
188778,10-1,0.01,0.01,1.0,10
188778,11-1,0.12,0.14,0.857142857143,11
188778,11-2,0.06,0.06,1.0,11
188778,12-1,0.336,0.4,0.84,12
188778,2-0,0.005,0.005,1.0,2
188778,2-1,0.005,0.005,1.0,2
188778,2-3,0.005,0.005,1.0,2
188778,2-4,0.005,0.005,1.0,2
188778,2-6,0.04,0.04,1.0,2
188778,3-1,0.00666666666667,0.00666666666667,1.0,3
188778,3-4,0.00666666666667,0.00666666666667,1.0,3
188778,3-5,0.00666666666667,0.00666666666667,1.0,3
188778,3-6,0.04,0.04,1.0,3
188778,4-0,0.005,0.005,1.0,4
188778,4-2,0.0,0.005,0.0,4
188778,4-4,0.005,0.005,1.0,4
188778,4-5,0.005,0.005,1.0,4
188778,5-0,0.00666666666667,0.00666666666667,1.0,5
188778,5-1,0.00666666666667,0.00666666666667,1.0,5
188778,5-2,0.00666666666667,0.00666666666667,1.0,5
188778,5-4,0.04,0.04,1.0,5
188778,6-0,0.00666666666667,0.00666666666667,1.0,6
188778,6-1,0.00666666666667,0.00666666666667,1.0,6
188778,6-2,0.00333333333333,0.00666666666667,0.5,6
188778,7-1,0.01,0.01,1.0,7
188778,7-2,0.01,0.01,1.0,7
188778,7-4,0.04,0.04,1.0,7
188778,8-0,0.005,0.01,0.5,8
188778,8-1,0.01,0.01,1.0,8
188778,8-2,0.04,0.04,1.0,8
189650,1-3,0.02,0.02,1.0,1
189650,1-5,0.04,0.04,1.0,1
189650,10-0,0.01,0.01,1.0,10
189650,10-1,0.01,0.01,1.0,10
189650,12-1,0.392,0.4,0.98,12
189650,2-6,0.0,0.04,0.0,2
189650,9-0,0.01,0.01,1.0,9
190979,1-0,0.0,0.0,,1
190979,1-2,0.0,0.0,,1
190979,1-3,0.02,0.02,1.0,1
190979,1-5,0.04,0.04,1.0,1
190979,12-1,0.392,0.4,0.98,12
190979,2-0,0.005,0.005,1.0,2
190979,2-1,0.005,0.005,1.0,2
190979,2-3,0.005,0.005,1.0,2
190979,2-4,0.005,0.005,1.0,2
190979,2-6,0.04,0.04,1.0,2
190979,3-1,0.00666666666667,0.00666666666667,1.0,3
190979,3-4,0.00666666666667,0.00666666666667,1.0,3
190979,3-6,0.04,0.04,1.0,3
190979,4-0,0.0,0.005,0.0,4
190979,4-2,0.0,0.005,0.0,4
190979,4-4,0.0,0.005,0.0,4
190979,4-5,0.005,0.005,1.0,4
190979,5-0,0.00666666666667,0.00666666666667,1.0,5
190979,5-1,0.00666666666667,0.00666666666667,1.0,5
190979,5-2,0.00333333333333,0.00666666666667,0.5,5
190979,5-4,0.04,0.04,1.0,5
190979,6-0,0.00666666666667,0.00666666666667,1.0,6
190979,6-1,0.00666666666667,0.00666666666667,1.0,6
190979,6-2,0.00666666666667,0.00666666666667,1.0,6
190979,7-1,0.00666666666667,0.01,0.666666666667,7
190979,7-4,0.04,0.04,1.0,7
190979,8-0,0.005,0.01,0.5,8
190979,9-0,0.01,0.01,1.0,9
192656,1-2,0.0,0.0,,1
192656,1-5,0.0,0.04,0.0,1
192656,10-0,0.01,0.01,1.0,10
192656,10-1,0.01,0.01,1.0,10
192656,11-1,0.106666666667,0.14,0.761904761905,11
192656,11-2,0.06,0.06,1.0,11
192656,12-1,0.234,0.4,0.585,12
192656,4-0,0.005,0.005,1.0,4
192656,4-2,0.0,0.005,0.0,4
192656,4-4,0.0,0.005,0.0,4
192656,4-5,0.005,0.005,1.0,4
192656,5-0,0.00666666666667,0.00666666666667,1.0,5
192656,5-1,0.00666666666667,0.00666666666667,1.0,5
192656,5-2,0.00666666666667,0.00666666666667,1.0,5
192656,5-4,0.04,0.04,1.0,5
192656,6-0,0.00666666666667,0.00666666666667,1.0,6
192656,6-1,0.00666666666667,0.00666666666667,1.0,6
192656,6-2,0.00666666666667,0.00666666666667,1.0,6
192656,7-1,0.01,0.01,1.0,7
192656,7-2,0.01,0.01,1.0,7
192656,7-4,0.04,0.04,1.0,7
192656,8-0,0.01,0.01,1.0,8
192656,8-1,0.01,0.01,1.0,8
192656,8-2,0.04,0.04,1.0,8
192656,9-0,0.01,0.01,1.0,9
192656,9-1,0.01,0.01,1.0,9
193535,1-0,0.0,0.0,,1
193535,1-2,0.0,0.0,,1
193535,1-3,0.01,0.02,0.5,1
193535,1-5,0.04,0.04,1.0,1
193535,2-0,0.005,0.005,1.0,2
193535,2-1,0.005,0.005,1.0,2
193535,2-3,0.005,0.005,1.0,2
193535,2-4,0.005,0.005,1.0,2
193535,2-6,0.04,0.04,1.0,2
193535,3-1,0.00666666666667,0.00666666666667,1.0,3
193535,3-4,0.00666666666667,0.00666666666667,1.0,3
193535,3-5,0.00666666666667,0.00666666666667,1.0,3
193535,3-6,0.04,0.04,1.0,3
193535,4-0,0.0,0.005,0.0,4
193535,4-2,0.0,0.005,0.0,4
193535,4-4,0.0,0.005,0.0,4
193535,4-5,0.0,0.005,0.0,4
193725,1-2,0.0,0.0,,1
193725,1-3,0.02,0.02,1.0,1
193725,2-1,0.005,0.005,1.0,2
193725,2-3,0.005,0.005,1.0,2
193725,2-4,0.005,0.005,1.0,2
194267,1-0,0.0,0.0,,1
194267,1-2,0.0,0.0,,1
194267,1-3,0.0,0.02,0.0,1
194267,1-5,0.04,0.04,1.0,1
194267,2-0,0.003,0.005,0.6,2
194267,2-1,0.005,0.005,1.0,2
194267,2-3,0.005,0.005,1.0,2
194267,2-4,0.005,0.005,1.0,2
194267,2-6,0.04,0.04,1.0,2
194267,3-1,0.00666666666667,0.00666666666667,1.0,3
194267,3-4,0.00666666666667,0.00666666666667,1.0,3
194267,3-5,0.00666666666667,0.00666666666667,1.0,3
194267,3-6,0.04,0.04,1.0,3
194267,4-0,0.005,0.005,1.0,4
194267,4-2,0.005,0.005,1.0,4
194267,4-4,0.0,0.005,0.0,4
194267,4-5,0.005,0.005,1.0,4
194267,6-0,0.00666666666667,0.00666666666667,1.0,6
194267,6-1,0.00666666666667,0.00666666666667,1.0,6
194267,6-2,0.00666666666667,0.00666666666667,1.0,6
194267,7-1,0.01,0.01,1.0,7
194267,7-2,0.01,0.01,1.0,7
194267,7-4,0.04,0.04,1.0,7
194267,8-0,0.01,0.01,1.0,8
195753,1-0,0.0,0.0,,1
195753,1-2,0.0,0.0,,1
195753,1-3,0.01,0.02,0.5,1
195753,1-5,0.04,0.04,1.0,1
195753,12-1,0.024,0.4,0.06,12
195753,2-0,0.0,0.005,0.0,2
195753,2-1,0.005,0.005,1.0,2
195753,2-3,0.005,0.005,1.0,2
195753,2-4,0.005,0.005,1.0,2
195753,2-6,0.0266666666667,0.04,0.666666666667,2
195753,3-1,0.00666666666667,0.00666666666667,1.0,3
195753,3-4,0.00666666666667,0.00666666666667,1.0,3
195753,3-5,0.00333333333333,0.00666666666667,0.5,3
195753,3-6,0.0116190476191,0.04,0.290476190476,3
195753,4-0,0.005,0.005,1.0,4
195753,4-2,0.005,0.005,1.0,4
195753,4-4,0.0,0.005,0.0,4
195753,4-5,0.005,0.005,1.0,4
195753,5-0,0.00666666666667,0.00666666666667,1.0,5
195753,5-1,0.00333333333333,0.00666666666667,0.5,5
195753,5-2,0.00666666666667,0.00666666666667,1.0,5
195753,5-4,0.0,0.04,0.0,5
195753,6-0,0.00666666666667,0.00666666666667,1.0,6
195753,6-1,0.00333333333333,0.00666666666667,0.5,6
195753,6-2,0.00666666666667,0.00666666666667,1.0,6
195753,7-1,0.0075,0.01,0.75,7
195753,7-2,0.005,0.01,0.5,7
195753,7-4,0.01,0.04,0.25,7
195753,8-0,0.005,0.01,0.5,8
195753,9-0,0.00666666666667,0.01,0.666666666667,9
195780,8-0,0.005,0.01,0.5,8
195780,9-0,0.01,0.01,1.0,9
195859,1-2,0.0,0.0,,1
195859,10-0,0.01,0.01,1.0,10
195859,10-1,0.004,0.01,0.4,10
195859,11-1,0.14,0.14,1.0,11
195859,12-1,0.024,0.4,0.06,12
195859,2-0,0.005,0.005,1.0,2
195859,2-1,0.005,0.005,1.0,2
195859,2-3,0.005,0.005,1.0,2
195859,2-4,0.005,0.005,1.0,2
195859,2-6,0.04,0.04,1.0,2
195859,3-1,0.0,0.00666666666667,0.0,3
195859,3-4,0.00666666666667,0.00666666666667,1.0,3
195859,3-5,0.00666666666667,0.00666666666667,1.0,3
195859,3-6,0.04,0.04,1.0,3
195859,4-0,0.005,0.005,1.0,4
195859,4-2,0.005,0.005,1.0,4
195859,4-4,0.005,0.005,1.0,4
195859,4-5,0.005,0.005,1.0,4
195859,5-0,0.00666666666667,0.00666666666667,1.0,5
195859,5-1,0.00666666666667,0.00666666666667,1.0,5
195859,5-2,0.00666666666667,0.00666666666667,1.0,5
195859,5-4,0.04,0.04,1.0,5
195859,6-0,0.00666666666667,0.00666666666667,1.0,6
195859,6-1,0.00666666666667,0.00666666666667,1.0,6
195859,6-2,0.00666666666667,0.00666666666667,1.0,6
195859,7-1,0.01,0.01,1.0,7
195859,7-2,0.01,0.01,1.0,7
195859,7-4,0.04,0.04,1.0,7
195859,8-0,0.01,0.01,1.0,8
195859,8-1,0.01,0.01,1.0,8
195859,8-2,0.04,0.04,1.0,8
195859,9-0,0.01,0.01,1.0,9
195859,9-1,0.01,0.01,1.0,9
195911,1-0,0.0,0.0,,1
195911,1-2,0.0,0.0,,1
195911,1-3,0.02,0.02,1.0,1
195911,1-5,0.04,0.04,1.0,1
195911,10-0,0.0,0.01,0.0,10
195911,12-1,0.312,0.4,0.78,12
195911,2-0,0.005,0.005,1.0,2
195911,2-1,0.005,0.005,1.0,2
195911,2-3,0.005,0.005,1.0,2
195911,2-4,0.005,0.005,1.0,2
195911,2-6,0.04,0.04,1.0,2
195911,3-1,0.00666666666667,0.00666666666667,1.0,3
195911,3-4,0.00666666666667,0.00666666666667,1.0,3
195911,3-5,0.00666666666667,0.00666666666667,1.0,3
195911,3-6,0.04,0.04,1.0,3
195911,4-0,0.0,0.005,0.0,4
195911,4-2,0.0,0.005,0.0,4
195911,4-4,0.0,0.005,0.0,4
195911,4-5,0.005,0.005,1.0,4
195911,5-0,0.00666666666667,0.00666666666667,1.0,5
195911,5-1,0.00666666666667,0.00666666666667,1.0,5
195911,5-2,0.00666666666667,0.00666666666667,1.0,5
195911,5-4,0.04,0.04,1.0,5
195911,6-0,0.00666666666667,0.00666666666667,1.0,6
195911,6-1,0.00666666666667,0.00666666666667,1.0,6
195911,6-2,0.00666666666667,0.00666666666667,1.0,6
195911,7-1,0.01,0.01,1.0,7
195911,7-2,0.01,0.01,1.0,7
195911,7-4,0.04,0.04,1.0,7
195911,8-0,0.01,0.01,1.0,8
195911,8-1,0.01,0.01,1.0,8
195911,8-2,0.04,0.04,1.0,8
195911,9-0,0.01,0.01,1.0,9
195911,9-1,0.01,0.01,1.0,9
195976,1-3,0.01,0.02,0.5,1
195976,1-5,0.04,0.04,1.0,1
195976,2-0,0.005,0.005,1.0,2
195976,2-1,0.005,0.005,1.0,2
195976,2-3,0.005,0.005,1.0,2
195976,2-4,0.0,0.005,0.0,2
195976,2-6,0.04,0.04,1.0,2
195976,3-1,0.00666666666667,0.00666666666667,1.0,3
195976,3-4,0.00666666666667,0.00666666666667,1.0,3
195976,3-5,0.00666666666667,0.00666666666667,1.0,3
195976,3-6,0.0304761904762,0.04,0.761904761905,3
195976,4-0,0.005,0.005,1.0,4
195976,4-2,0.0,0.005,0.0,4
195976,4-4,0.0,0.005,0.0,4
195976,4-5,0.005,0.005,1.0,4
195976,5-0,0.00666666666667,0.00666666666667,1.0,5
195976,5-1,0.00666666666667,0.00666666666667,1.0,5
195976,5-2,0.00666666666667,0.00666666666667,1.0,5
195976,5-4,0.0333333333333,0.04,0.833333333333,5
195976,6-0,0.00666666666667,0.00666666666667,1.0,6
195976,6-1,0.00333333333333,0.00666666666667,0.5,6
195976,6-2,0.00666666666667,0.00666666666667,1.0,6
195976,7-1,0.01,0.01,1.0,7
195976,8-0,0.01,0.01,1.0,8
196132,1-0,0.0,0.0,,1
196132,1-2,0.0,0.0,,1
196132,1-3,0.01,0.02,0.5,1
196132,1-5,0.04,0.04,1.0,1
196132,10-0,0.01,0.01,1.0,10
196132,10-1,0.01,0.01,1.0,10
196132,11-1,0.14,0.14,1.0,11
196132,11-2,0.06,0.06,1.0,11
196132,12-1,0.376,0.4,0.94,12
196132,2-0,0.005,0.005,1.0,2
196132,2-1,0.005,0.005,1.0,2
196132,2-3,0.005,0.005,1.0,2
196132,2-4,0.005,0.005,1.0,2
196132,2-6,0.04,0.04,1.0,2
196132,3-1,0.00666666666667,0.00666666666667,1.0,3
196132,3-4,0.00666666666667,0.00666666666667,1.0,3
196132,3-5,0.00666666666667,0.00666666666667,1.0,3
196132,3-6,0.04,0.04,1.0,3
196132,4-0,0.005,0.005,1.0,4
196132,4-2,0.0,0.005,0.0,4
196132,4-4,0.0,0.005,0.0,4
196132,4-5,0.005,0.005,1.0,4
196132,5-0,0.00666666666667,0.00666666666667,1.0,5
196132,5-1,0.00666666666667,0.00666666666667,1.0,5
196132,5-2,0.00666666666667,0.00666666666667,1.0,5
196132,5-4,0.04,0.04,1.0,5
196132,6-0,0.00666666666667,0.00666666666667,1.0,6
196132,6-1,0.00666666666667,0.00666666666667,1.0,6
196132,6-2,0.00666666666667,0.00666666666667,1.0,6
196132,7-1,0.01,0.01,1.0,7
196132,7-2,0.01,0.01,1.0,7
196132,7-4,0.04,0.04,1.0,7
196132,8-0,0.005,0.01,0.5,8
196132,8-1,0.01,0.01,1.0,8
196132,8-2,0.04,0.04,1.0,8
196132,9-0,0.01,0.01,1.0,9
196132,9-1,0.01,0.01,1.0,9
197348,1-0,0.0,0.0,,1
197348,1-2,0.0,0.0,,1
197348,2-1,0.005,0.005,1.0,2
197348,2-3,0.005,0.005,1.0,2
197348,2-4,0.005,0.005,1.0,2
197348,2-6,0.0,0.04,0.0,2
197569,1-0,0.0,0.0,,1
197569,1-2,0.0,0.0,,1
197569,1-3,0.01,0.02,0.5,1
197569,1-5,0.04,0.04,1.0,1
197569,2-0,0.005,0.005,1.0,2
197569,2-1,0.005,0.005,1.0,2
197569,2-3,0.005,0.005,1.0,2
197569,2-4,0.005,0.005,1.0,2
197569,2-6,0.04,0.04,1.0,2
197569,3-1,0.00666666666667,0.00666666666667,1.0,3
197569,4-0,0.005,0.005,1.0,4
197569,4-2,0.0,0.005,0.0,4
197569,4-4,0.005,0.005,1.0,4
197569,4-5,0.005,0.005,1.0,4
197569,5-0,0.00666666666667,0.00666666666667,1.0,5
197569,5-1,0.00666666666667,0.00666666666667,1.0,5
197569,5-2,0.00666666666667,0.00666666666667,1.0,5
197569,5-4,0.0266666666667,0.04,0.666666666667,5
197569,6-0,0.00666666666667,0.00666666666667,1.0,6
197569,6-1,0.00666666666667,0.00666666666667,1.0,6
197569,6-2,0.00666666666667,0.00666666666667,1.0,6
197569,7-1,0.00666666666667,0.01,0.666666666667,7
197709,11-1,0.02,0.14,0.142857142857,11
197709,2-0,0.005,0.005,1.0,2
197709,2-1,0.005,0.005,1.0,2
197709,2-3,0.005,0.005,1.0,2
197709,2-4,0.005,0.005,1.0,2
197709,2-6,0.04,0.04,1.0,2
197709,3-1,0.00666666666667,0.00666666666667,1.0,3
197709,3-4,0.00666666666667,0.00666666666667,1.0,3
197709,3-5,0.0,0.00666666666667,0.0,3
197709,3-6,0.00685714285714,0.04,0.171428571429,3
197923,1-0,0.0,0.0,,1
197923,1-5,0.04,0.04,1.0,1
197923,2-0,0.003,0.005,0.6,2
198026,1-0,0.0,0.0,,1
198026,1-2,0.0,0.0,,1
198026,1-3,0.02,0.02,1.0,1
198026,1-5,0.04,0.04,1.0,1
198026,2-0,0.005,0.005,1.0,2
198026,2-1,0.005,0.005,1.0,2
198026,2-3,0.005,0.005,1.0,2
198026,2-4,0.005,0.005,1.0,2
198026,2-6,0.04,0.04,1.0,2
198026,3-1,0.00666666666667,0.00666666666667,1.0,3
198026,3-4,0.00666666666667,0.00666666666667,1.0,3
198026,3-5,0.00666666666667,0.00666666666667,1.0,3
198026,3-6,0.04,0.04,1.0,3
198026,4-0,0.005,0.005,1.0,4
198026,4-2,0.0,0.005,0.0,4
198026,4-4,0.005,0.005,1.0,4
198026,4-5,0.005,0.005,1.0,4
198026,5-0,0.00666666666667,0.00666666666667,1.0,5
198026,5-1,0.00666666666667,0.00666666666667,1.0,5
198026,5-2,0.00666666666667,0.00666666666667,1.0,5
198026,5-4,0.00666666666667,0.04,0.166666666667,5
